,date,timeGMT,tempIMU_C,lat,lon
259794,2021-01-11,153308.000,41.96,-40.584109,-64.994788
261557,2021-01-11,153813.827,45.28,-40.584097,-64.99486
261558,2021-01-11,153814.000,45.24,-40.584097,-64.99486
263267,2021-01-11,154313.824,45.81,-40.584111,-64.994943
263268,2021-01-11,154314.000,45.76,-40.584111,-64.994943
264995,2021-01-11,154813.826,45.71,-40.58409,-64.994806
264996,2021-01-11,154814.000,45.66,-40.58409,-64.994806
266759,2021-01-11,155319.827,45.87,-40.584184,-64.994829
266760,2021-01-11,155320.000,45.82,-40.584184,-64.994829
268505,2021-01-11,155823.824,38.65,-40.584381,-64.995021
268506,2021-01-11,155824.000,38.62,-40.584381,-64.995021
270251,2021-01-11,160329.826,36.08,-40.584118,-64.99477
270252,2021-01-11,160330.000,36.02,-40.584118,-64.99477
271889,2021-01-11,160814.825,35.01,-40.58411,-64.994754
271890,2021-01-11,160815.000,34.96,-40.58411,-64.994754
273653,2021-01-11,161322.825,36.34,-40.584241,-64.994667
273654,2021-01-11,161323.000,36.29,-40.584241,-64.994667
275345,2021-01-11,161817.827,36.74,-40.584599,-64.994602
275346,2021-01-11,161818.000,36.69,-40.584599,-64.994602
277091,2021-01-11,162320.826,34.49,-40.584533,-64.994621
277092,2021-01-11,162321.000,34.42,-40.584533,-64.994621
278819,2021-01-11,162822.827,31.26,-40.584541,-64.994682
278820,2021-01-11,162823.000,31.2,-40.584541,-64.994682
280583,2021-01-11,163330.825,30.97,-40.584718,-64.994768
280584,2021-01-11,163331.000,30.92,-40.584718,-64.994768
282293,2021-01-11,163828.827,29.71,-40.585375,-64.99469
282294,2021-01-11,163829.000,29.66,-40.585375,-64.99469
284057,2021-01-11,164334.827,29.02,-40.585299,-64.995118
284058,2021-01-11,164335.000,28.96,-40.585299,-64.995118
285767,2021-01-11,164832.827,28.8,-40.585278,-64.995202
285768,2021-01-11,164833.000,28.75,-40.585278,-64.995202
287495,2021-01-11,165334.827,39.87,-40.585312,-64.995505
287496,2021-01-11,165335.000,39.83,-40.585312,-64.995505
289223,2021-01-11,165834.826,37.75,-40.585274,-64.995623
289224,2021-01-11,165835.000,37.7,-40.585274,-64.995623
291005,2021-01-11,170345.825,34.63,-40.585312,-64.995747
291006,2021-01-11,170346.000,34.58,-40.585312,-64.995747
292679,2021-01-11,170838.825,37.42,-40.583447,-64.994388
292680,2021-01-11,170839.000,37.36,-40.583447,-64.994388
294479,2021-01-11,171355.825,39.52,-40.583888,-64.994984
294480,2021-01-11,171356.000,39.47,-40.583888,-64.994984
296117,2021-01-11,171841.825,42.11,-40.583677,-64.994675
296118,2021-01-11,171842.000,42.07,-40.583677,-64.994675
297863,2021-01-11,172344.826,44.09,-40.583667,-64.994623
297864,2021-01-11,172345.000,44.03,-40.583667,-64.994623
299591,2021-01-11,172844.826,42.69,-40.583667,-64.99449
299592,2021-01-11,172845.000,42.63,-40.583667,-64.99449
301319,2021-01-11,173347.824,45.92,-40.583617,-64.994318
301320,2021-01-11,173348.000,45.86,-40.583617,-64.994318
303047,2021-01-11,173848.827,45.31,-40.58359,-64.99423
303048,2021-01-11,173849.000,45.26,-40.58359,-64.99423
304883,2021-01-11,174406.827,38.49,-40.58356,-64.994153
304884,2021-01-11,174407.000,38.43,-40.58356,-64.994153
306557,2021-01-11,174857.827,33.35,-40.583631,-64.994216
